unified_id,canonical_name,brand_name,source_portal,source_count,shape,balance,level,year,inferred_year,year_inference_method,year_evidence,confidence,needs_web_verification,notes
racket-00334,Wilson Bela Team,wilson,padelful,1,Diamond,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00335,Wilson Bela Team V2,wilson,padelful,1,Diamond,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00336,Wilson Blade Elite V2,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00337,Wilson Blade Junior Cara Minion,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00338,Wilson Blade Junior Ojos Minion,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00339,Wilson Blade LT V2,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00340,Wilson Blade Pro V2 Black Neon Green,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00341,Wilson Blade Pro V2 Oro,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00342,Wilson Blade Pro V3,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00343,Wilson Blade Team V2 Negro Verde Neon,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00344,Wilson Blade Team V2 Verde,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00345,Wilson Brito Blade Elite Amarillo Negro,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00346,Wilson Brito Blade Elite Multicolor,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00347,Wilson Brito Blade Team,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00348,Wilson Cupra,wilson,padelful,1,Diamond,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00349,Wilson Cupra LT V2,wilson,padelful,1,Diamond,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00350,Wilson Junior Minons 2.0,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00351,Wilson Klopp Elite,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00352,Wilson Pro Staff Elite,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00353,Wilson Pro Staff Elite V2,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00354,Wilson Pro Staff LT V2,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00355,Wilson Pro Staff Team,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00356,Wilson Pro Staff Team V2 Gris,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00357,Wilson Pro Staff Team V2 Negra,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00358,Wilson Pro Staff Tour V2,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00359,Wilson Pro Staff V2 Azul,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00360,Wilson Pro Staff V2 Black Ray,wilson,padelful,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00361,Wilson Ultra Elite V2,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00362,Wilson Ultra LT V2,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00363,Wilson Ultra Pro V2,wilson,padelful,1,Diamond,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00364,Wilson Ultra Team V2 Black Bright Blue,wilson,padelful,1,Tear,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00365,WLSRW PR81000,wlsrw,padelful,1,Diamond,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00567,Adidas Arrow Hit Junior Blue,adidas,extreme-tennis,1,Round,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00568,Adidas France WC2026,adidas,extreme-tennis,1,Round,,,Advanced,,2026,explicit_4_digit_year_in_name,2026,high,False,Inferred from product-name pattern only; verify against official/source page before importing.
racket-00570,Babolat Alioth mini JR,babolat,extreme-tennis,1,Round,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00571,BABOLAT Technical Viper Soft 3.0,babolat,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00575,Babolat x Lamborghini BL002 Black,babolat,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00576,Babolat x Lamborghini BL002 Scandal green,babolat,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00577,Babolat x Lamborghini BL003 White,babolat,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00586,Bullpadel Vertex 03 Light X-Series,bullpadel,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00588,Bullpadel Vertex 05 Geo PP26,bullpadel,extreme-tennis,1,Diamond,,,Professional,,2026,ppYY_code_in_name,PP26,medium,False,Inferred from product-name pattern only; verify against official/source page before importing.
racket-00591,Cork Classic II,cork,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00592,CORK Extreme Black II,cork,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00593,CORK Extreme Deus II,cork,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00594,Cork Kids II Blue,cork,extreme-tennis,1,Round,,,Junior,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00595,Cork Premium Control III,cork,extreme-tennis,1,Round,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00596,Cork Premium Hybrid III,cork,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00597,Cork Premium Power III,cork,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00598,Cork Supreme Control IV,cork,extreme-tennis,1,Round,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00599,Cork Supreme Power IV,cork,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00606,DROP SHOT Explorer Pro Attack 2.0,dropshot,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00618,Joma Gold Pro Yellow Fluor,joma,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00620,Joma Slam Pro 2.0 black and turquoise,joma,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00621,Joma Tournament Pro 2.0,joma,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00622,Joma Tournament Red and Black,joma,extreme-tennis,1,Tear,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00623,Padel racket Slam Pro light grey black,joma,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00624,Padel racket Tournament Pro navy blue red,joma,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00627,NOX START – FR Exclusive,nox,extreme-tennis,1,Tear,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00628,Osaka Deshi Control Iconic Black,osaka,extreme-tennis,1,Round,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00629,Osaka Pro Tour Power Aquatic Awe,osaka,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00630,Osaka Vision Control-Ionic Black,osaka,extreme-tennis,1,Round,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00631,Osaka Vision Power Electric Blue,osaka,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00635,PALLAP Control Velocity Team Light 01,pallap,extreme-tennis,1,Tear,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00636,PALLAP Power Elite,pallap,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00637,PALLAP Power Star,pallap,extreme-tennis,1,Tear,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00638,PALLAP Power Team,pallap,extreme-tennis,1,Diamond,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00639,PALLAP Velocity Pro,pallap,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00640,PALLAP Velocity Star,pallap,extreme-tennis,1,Tear,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00641,Royal Padel 4.0 OXIDE MÉXICO WPT,royal-padel,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00650,Slazenger Metal Series Epic Aurum,slazenger,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00651,Slazenger Metal Series Epic copper,slazenger,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00652,Slazenger Metal Series Icon Aurum,slazenger,extreme-tennis,1,Tear,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00654,TECNIFIBRE Bomba Lite,tecnifibre,extreme-tennis,1,Round,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00655,TECNIFIBRE Bomba Max,tecnifibre,extreme-tennis,1,Diamond,,,Professional,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00656,TECNIFIBRE Bomba Soft,tecnifibre,extreme-tennis,1,Round,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00657,TECNIFIBRE Bomba Speed,tecnifibre,extreme-tennis,1,Tear,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00658,Tecnifibre WALL MASTER 360 PHD,tecnifibre,extreme-tennis,1,Round,,,Intermediate,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00659,Tecnifibre WALL MASTER 370,tecnifibre,extreme-tennis,1,Round,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00661,Wilson Optix V1 Padel white,wilson,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00662,Wilson Optix V2 Lite White,wilson,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00663,Wilson Optix V2 Power Red,wilson,extreme-tennis,1,Diamond,,,Advanced,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00688,Puma Nova Elite Hybrid,puma,pala-hack,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00689,Puma Nova Pro Hybrid,puma,pala-hack,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00694,Black Crown Iconic Crown,black-crown,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00696,Black Crown Piton 14,black-crown,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00697,Bullpadel Discover PWR,bullpadel,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00698,Head Calibre Orange,head,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00699,Head Extreme One Richard Orlinski Green,head,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00700,Head Extreme PWR,head,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00701,Head One Ultralight White,head,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00702,Head Radical Motion,head,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00703,Head Radical Pro,head,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00704,Pro Kennex Kinetic Black Ace,pro-kennex,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00705,Pro Kennex Kinetic Focus Pro,pro-kennex,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00706,Pro Kennex Kinetic Legend Pro,pro-kennex,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00709,Siux Fenix Pro 5,siux,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00710,Siux Valkyria Elite,siux,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
racket-00711,Siux Valkyria Pro,siux,padelzoom,1,,,,,not_inferable_from_name_without_web,,,True,Web lookup unavailable in this ChatGPT session; blank inferred_year requires external verification.
